,File path,Position,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Creation time,Time elapsed
2362,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000028_YFP_000.tif,Pos1,,0.111969328943,,0.268980026943,,0.336324724285,2017-09-01 22:32:52,59.39833333333333
2363,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000028_RFP_000.tif,Pos1,0.146446055508,,0.33064026216200004,,0.72238926865,,2017-09-01 22:32:52,59.39833333333333
2366,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000029_RFP_000.tif,Pos1,0.122085575348,,0.259059937179,,0.537357467781,,2017-09-01 22:37:59,59.48361111111111
2367,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000029_YFP_000.tif,Pos1,,0.106702994419,,0.257195334505,,0.315572842603,2017-09-01 22:37:59,59.48361111111111
2370,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000030_RFP_000.tif,Pos1,0.134433644475,,0.34019990004100004,,0.734575342319,,2017-09-01 22:43:04,59.568333333333335
2371,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000030_YFP_000.tif,Pos1,,0.11158429703299999,,0.271376137954,,0.33821253197800005,2017-09-01 22:43:05,59.56861111111111
2374,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000031_RFP_000.tif,Pos1,0.131375662139,,0.33093224667300003,,0.678854640165,,2017-09-01 22:48:11,59.65361111111111
2375,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000031_YFP_000.tif,Pos1,,0.112016092651,,0.271676254635,,0.33605891839,2017-09-01 22:48:11,59.65361111111111
2378,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000032_RFP_000.tif,Pos1,0.165345012248,,0.377327743769,,0.791509130458,,2017-09-01 22:53:17,59.73861111111111
2379,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000032_YFP_000.tif,Pos1,,0.112258739284,,0.271972799137,,0.34007754916500005,2017-09-01 22:53:18,59.73888888888889
2382,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000033_RFP_000.tif,Pos1,0.157044490792,,0.366206358319,,0.6979087959639999,,2017-09-01 22:58:24,59.82388888888889
2383,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000033_YFP_000.tif,Pos1,,0.112660702733,,0.27106083950800003,,0.336674262073,2017-09-01 22:58:24,59.82388888888889
2386,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000034_YFP_000.tif,Pos1,,0.11130180530200001,,0.26669568943599997,,0.328392199045,2017-09-01 23:03:30,59.90888888888889
2387,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000034_RFP_000.tif,Pos1,0.165528209727,,0.378508241309,,0.715692249856,,2017-09-01 23:03:30,59.90888888888889
2390,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000035_RFP_000.tif,Pos1,0.122177628726,,0.262680529917,,0.53916421101,,2017-09-01 23:08:36,59.99388888888889
2391,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000035_YFP_000.tif,Pos1,,0.113253738287,,0.27129601396200004,,0.339144853032,2017-09-01 23:08:36,59.99388888888889
2394,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000036_RFP_000.tif,Pos1,0.14908652933900002,,0.387640248329,,0.718104632146,,2017-09-01 23:13:42,60.07888888888889
2395,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000036_YFP_000.tif,Pos1,,0.11427755227299999,,0.272747729951,,0.336594673909,2017-09-01 23:13:43,60.079166666666666
2398,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000037_RFP_000.tif,Pos1,0.149532123041,,0.389783570827,,0.7198262977590001,,2017-09-01 23:18:49,60.16416666666667
2399,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000037_YFP_000.tif,Pos1,,0.11537045546599999,,0.274816504271,,0.353120637428,2017-09-01 23:18:49,60.16416666666667
2402,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000038_YFP_000.tif,Pos1,,0.11436356809699999,,0.27142614847,,0.339226548783,2017-09-01 23:23:55,60.24916666666667
2403,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000038_RFP_000.tif,Pos1,0.10924447255200001,,0.25364012550799997,,0.51790938406,,2017-09-01 23:23:55,60.24916666666667
2406,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000039_YFP_000.tif,Pos1,,0.115165015604,,0.272412159386,,0.350061174812,2017-09-01 23:29:01,60.33416666666667
2407,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000039_RFP_000.tif,Pos1,0.135064473558,,0.346003108827,,0.737858068867,,2017-09-01 23:29:01,60.33416666666667
2410,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000040_YFP_000.tif,Pos1,,0.114803310484,,0.270327185231,,0.34700537934000003,2017-09-01 23:34:07,60.41916666666667
2411,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000040_RFP_000.tif,Pos1,0.132840665909,,0.293757167083,,0.636554470918,,2017-09-01 23:34:07,60.41916666666667
2414,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000041_YFP_000.tif,Pos1,,0.1154635757,,0.27172494344500003,,0.350510903542,2017-09-01 23:39:13,60.50416666666666
2415,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000041_RFP_000.tif,Pos1,0.136765902773,,0.345121322063,,0.67216116732,,2017-09-01 23:39:13,60.50416666666666
2418,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000042_YFP_000.tif,Pos1,,0.11717122501800001,,0.275362029701,,0.352139343741,2017-09-01 23:44:20,60.589444444444446
2419,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000042_RFP_000.tif,Pos1,0.16601423943600002,,0.39164619526,,0.7225098263519999,,2017-09-01 23:44:20,60.589444444444446
2422,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000043_YFP_000.tif,Pos1,,0.11575546051100001,,0.26974168710900004,,0.33777454942400004,2017-09-01 23:49:26,60.67444444444445
2423,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000043_RFP_000.tif,Pos1,0.135801950067,,0.350693044723,,0.74307715435,,2017-09-01 23:49:26,60.67444444444445
2426,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000044_RFP_000.tif,Pos1,0.136204552586,,0.35060343719000003,,0.7439973034980001,,2017-09-01 23:54:32,60.75944444444444
2427,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000044_YFP_000.tif,Pos1,,0.11873309881300001,,0.278130254676,,0.357034126713,2017-09-01 23:54:32,60.75944444444444
2430,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000045_YFP_000.tif,Pos1,,0.119672454542,,0.279930883323,,0.35787616391000004,2017-09-01 23:59:38,60.84444444444445
2431,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000045_RFP_000.tif,Pos1,0.13517692577600002,,0.34803957111199996,,0.7393583278899999,,2017-09-01 23:59:38,60.84444444444445
2434,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000046_YFP_000.tif,Pos1,,0.120670393849,,0.281857270557,,0.358963595781,2017-09-02 00:04:44,60.92944444444444
2435,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000046_RFP_000.tif,Pos1,0.13175027663,,0.338050440301,,0.7182362456720001,,2017-09-02 00:04:44,60.92944444444444
2438,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000047_RFP_000.tif,Pos1,0.152121828333,,0.391531221727,,0.7275712478399999,,2017-09-02 00:09:50,61.01444444444444
2439,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000047_YFP_000.tif,Pos1,,0.11923754379000001,,0.27632246381,,0.35393312846,2017-09-02 00:09:50,61.01444444444444
2442,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000048_RFP_000.tif,Pos1,0.137865919805,,0.360513543886,,0.684521355777,,2017-09-02 00:14:56,61.099444444444444
2443,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000048_YFP_000.tif,Pos1,,0.119888431819,,0.277368773119,,0.347670500562,2017-09-02 00:14:56,61.099444444444444
2446,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000049_RFP_000.tif,Pos1,0.117190822127,,0.289511696709,,0.609120491954,,2017-09-02 00:20:02,61.184444444444445
2447,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000049_YFP_000.tif,Pos1,,0.122685042732,,0.28432575393000004,,0.361405154037,2017-09-02 00:20:03,61.18472222222222
2450,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000050_RFP_000.tif,Pos1,0.11291515515799999,,0.27503935815200004,,0.575258731961,,2017-09-02 00:25:08,61.269444444444446
2451,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000050_YFP_000.tif,Pos1,,0.122965198112,,0.283429797666,,0.361181819232,2017-09-02 00:25:09,61.26972222222222
2454,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000051_RFP_000.tif,Pos1,0.154778476274,,0.410148668701,,0.7748583760169999,,2017-09-02 00:30:15,61.35472222222222
2455,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000051_YFP_000.tif,Pos1,,0.122754592851,,0.282461415458,,0.35569860206200005,2017-09-02 00:30:15,61.35472222222222
2458,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000052_RFP_000.tif,Pos1,0.147406640368,,0.391529644665,,0.722253951117,,2017-09-02 00:35:21,61.43972222222222
2459,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000052_YFP_000.tif,Pos1,,0.12456653556,,0.286163640411,,0.363814639028,2017-09-02 00:35:22,61.44
2462,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000053_RFP_000.tif,Pos1,0.139585942215,,0.367273022372,,0.658467850724,,2017-09-02 00:40:27,61.52472222222222
2463,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000053_YFP_000.tif,Pos1,,0.12507679757200002,,0.286395260546,,0.36409573611,2017-09-02 00:40:28,61.525
2466,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000054_RFP_000.tif,Pos1,0.124353810544,,0.314054014265,,0.6630155119300001,,2017-09-02 00:45:33,61.609722222222224
2467,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000054_YFP_000.tif,Pos1,,0.12467213222100001,,0.284089347074,,0.36024838843199997,2017-09-02 00:45:34,61.61
2470,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000055_RFP_000.tif,Pos1,0.137145164811,,0.34470978483900006,,0.724863964042,,2017-09-02 00:50:39,61.694722222222225
2471,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000055_YFP_000.tif,Pos1,,0.125874446523,,0.286817224279,,0.36198357484,2017-09-02 00:50:40,61.695
2474,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000056_RFP_000.tif,Pos1,0.12877875497400001,,0.309177072997,,0.661874569104,,2017-09-02 00:55:45,61.77972222222222
2475,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000056_YFP_000.tif,Pos1,,0.12474985161800001,,0.282822991492,,0.360399482389,2017-09-02 00:55:46,61.78
2478,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000057_YFP_000.tif,Pos1,,0.12571180795700002,,0.28378097865699997,,0.358814059885,2017-09-02 01:00:52,61.865
2479,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000057_RFP_000.tif,Pos1,0.14785125172,,0.391249003601,,0.723070765738,,2017-09-02 01:00:52,61.865
2482,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000058_RFP_000.tif,Pos1,0.14235485442600002,,0.347122043939,,0.657136579292,,2017-09-02 01:05:58,61.95
2483,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000058_YFP_000.tif,Pos1,,0.126802835712,,0.285604880055,,0.36312778095,2017-09-02 01:05:59,61.95027777777778
2486,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000059_RFP_000.tif,Pos1,0.135568525981,,0.345102017302,,0.666059669976,,2017-09-02 01:11:04,62.035
2487,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000059_YFP_000.tif,Pos1,,0.12607195551,,0.282970272463,,0.3612647005,2017-09-02 01:11:05,62.03527777777778
2490,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000060_RFP_000.tif,Pos1,0.134514983008,,0.34231441740400004,,0.7275860601270001,,2017-09-02 01:16:10,62.12
2491,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000060_YFP_000.tif,Pos1,,0.127243833689,,0.28480117533300003,,0.363022839812,2017-09-02 01:16:11,62.12027777777778
2494,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000061_RFP_000.tif,Pos1,0.153647413742,,0.35957923905199995,,0.687771092721,,2017-09-02 01:21:16,62.205
2495,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000061_YFP_000.tif,Pos1,,0.127188063267,,0.28390066454,,0.361283245231,2017-09-02 01:21:17,62.20527777777778
2498,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000062_RFP_000.tif,Pos1,0.12879510394000002,,0.344026365895,,0.7215095159970001,,2017-09-02 01:26:22,62.29
2499,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000062_YFP_000.tif,Pos1,,0.12944674152000002,,0.288191834769,,0.365521115304,2017-09-02 01:26:23,62.290277777777774
2502,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000063_RFP_000.tif,Pos1,0.152740274265,,0.413274120919,,0.7102399818289999,,2017-09-02 01:31:28,62.375
2503,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000063_YFP_000.tif,Pos1,,0.128961273426,,0.286534682722,,0.365260482029,2017-09-02 01:31:29,62.375277777777775
2506,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000064_RFP_000.tif,Pos1,0.110178593761,,0.277245421123,,0.573123954348,,2017-09-02 01:36:35,62.460277777777776
2507,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000064_YFP_000.tif,Pos1,,0.129976330073,,0.287530106331,,0.36337775480499995,2017-09-02 01:36:35,62.460277777777776
2510,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000065_RFP_000.tif,Pos1,0.163282842263,,0.399407275358,,0.710913832189,,2017-09-02 01:41:41,62.54527777777778
2511,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000065_YFP_000.tif,Pos1,,0.130053111751,,0.286833459836,,0.36229277403000004,2017-09-02 01:41:42,62.54555555555555
2514,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000066_RFP_000.tif,Pos1,0.103823357073,,0.238284768597,,0.516533526297,,2017-09-02 01:46:47,62.63027777777778
2515,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000066_YFP_000.tif,Pos1,,0.129237407741,,0.284049999514,,0.326439585741,2017-09-02 01:46:48,62.63055555555556
2518,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000067_RFP_000.tif,Pos1,0.13198828744899999,,0.332111177522,,0.633770650459,,2017-09-02 01:51:53,62.71527777777778
2519,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000067_YFP_000.tif,Pos1,,0.130695941757,,0.28661870039,,0.341552245858,2017-09-02 01:51:54,62.715555555555554
2522,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000068_RFP_000.tif,Pos1,0.13470862011,,0.34140532837800003,,0.7167869566089999,,2017-09-02 01:56:59,62.80027777777778
2523,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000068_YFP_000.tif,Pos1,,0.131010602007,,0.28606365510000004,,0.340877182627,2017-09-02 01:56:59,62.80027777777778
2526,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000069_YFP_000.tif,Pos1,,0.130717874838,,0.284486841376,,0.335982645717,2017-09-02 02:02:05,62.88527777777778
2527,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000069_RFP_000.tif,Pos1,0.138730193833,,0.354915758714,,0.738623491493,,2017-09-02 02:02:05,62.88527777777778
2530,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000070_RFP_000.tif,Pos1,0.153598143959,,0.40274885304499997,,0.714288103928,,2017-09-02 02:07:12,62.970555555555556
2531,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000070_YFP_000.tif,Pos1,,0.13151296492999998,,0.285470494653,,0.33510119244000003,2017-09-02 02:07:13,62.97083333333333
2534,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000071_RFP_000.tif,Pos1,0.135292886544,,0.350368641806,,0.723485385688,,2017-09-02 02:12:18,63.05555555555556
2535,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000071_YFP_000.tif,Pos1,,0.13342433760800002,,0.28863148079100004,,0.342944384789,2017-09-02 02:12:18,63.05555555555556
2538,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000072_YFP_000.tif,Pos1,,0.133309570376,,0.287928190042,,0.339583656765,2017-09-02 02:17:25,63.14083333333333
2539,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000072_RFP_000.tif,Pos1,0.15440303481599998,,0.40486131512199997,,0.716688609507,,2017-09-02 02:17:25,63.14083333333333
2542,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000073_YFP_000.tif,Pos1,,0.133255897901,,0.286735332058,,0.328567031057,2017-09-02 02:22:31,63.225833333333334
2543,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000073_RFP_000.tif,Pos1,0.145314292352,,0.371849855427,,0.7287674636720001,,2017-09-02 02:22:31,63.225833333333334
2546,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000074_RFP_000.tif,Pos1,0.10532521020400001,,0.246167140433,,0.526163402873,,2017-09-02 02:27:37,63.310833333333335
2547,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000074_YFP_000.tif,Pos1,,0.134413503683,,0.288116033114,,0.34250023853100003,2017-09-02 02:27:37,63.310833333333335
2550,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000075_RFP_000.tif,Pos1,0.154678036245,,0.39422247078199996,,0.715212967844,,2017-09-02 02:32:43,63.395833333333336
2551,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000075_YFP_000.tif,Pos1,,0.13329812702899999,,0.284862116719,,0.34089466817,2017-09-02 02:32:44,63.39611111111111
2554,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000076_YFP_000.tif,Pos1,,0.135110053845,,0.278302068914,,0.342298649429,2017-09-02 02:37:49,63.48083333333334
2555,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000076_RFP_000.tif,Pos1,0.138808339721,,0.355365549727,,0.735209056882,,2017-09-02 02:37:49,63.48083333333334
2558,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000077_RFP_000.tif,Pos1,0.115643061656,,0.273503603186,,0.571973640489,,2017-09-02 02:42:55,63.56583333333333
2559,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000077_YFP_000.tif,Pos1,,0.13436437676,,0.285278132773,,0.329310451259,2017-09-02 02:42:56,63.56611111111111
2562,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000078_RFP_000.tif,Pos1,0.154304910264,,0.406352021454,,0.71933005508,,2017-09-02 02:48:02,63.65111111111111
2563,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000078_YFP_000.tif,Pos1,,0.13652918778200002,,0.289119779902,,0.34389461790299997,2017-09-02 02:48:02,63.65111111111111
2566,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000079_RFP_000.tif,Pos1,0.155969422739,,0.39716921544100003,,0.717681562597,,2017-09-02 02:53:08,63.736111111111114
2567,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000079_YFP_000.tif,Pos1,,0.13514926320100001,,0.285221156506,,0.329106537177,2017-09-02 02:53:09,63.73638888888889
2570,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000080_RFP_000.tif,Pos1,0.10634284183,,0.24311649892700002,,0.524736788989,,2017-09-02 02:58:14,63.82111111111111
2571,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000080_YFP_000.tif,Pos1,,0.136545303828,,0.27821408530200004,,0.332214375336,2017-09-02 02:58:15,63.82138888888889
2574,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000081_RFP_000.tif,Pos1,0.141353126294,,0.35686211443300003,,0.7077291824799999,,2017-09-02 03:03:20,63.90611111111111
2575,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000081_YFP_000.tif,Pos1,,0.136265466319,,0.277308138789,,0.327003456654,2017-09-02 03:03:21,63.90638888888889
2578,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000082_RFP_000.tif,Pos1,0.141584279102,,0.35647660479500004,,0.7433626393289999,,2017-09-02 03:08:26,63.99111111111111
2579,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000082_YFP_000.tif,Pos1,,0.137323514984,,0.279068535376,,0.332903217132,2017-09-02 03:08:27,63.99138888888889
2582,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000083_RFP_000.tif,Pos1,0.14262884655,,0.36040721706100004,,0.679197534208,,2017-09-02 03:13:32,64.07611111111112
2583,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000083_YFP_000.tif,Pos1,,0.136941100585,,0.27714970764400004,,0.32606596046799996,2017-09-02 03:13:33,64.07638888888889
2586,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000084_YFP_000.tif,Pos1,,0.139193469104,,0.281503136078,,0.331847552497,2017-09-02 03:18:39,64.1613888888889
2587,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000084_RFP_000.tif,Pos1,0.14364243527599999,,0.383971029336,,0.772035092711,,2017-09-02 03:18:39,64.1613888888889
2590,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000085_YFP_000.tif,Pos1,,0.140480623108,,0.282593253532,,0.335897225777,2017-09-02 03:23:45,64.24638888888889
2591,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000085_RFP_000.tif,Pos1,0.14096726517799998,,0.36130740635700004,,0.673862455959,,2017-09-02 03:23:45,64.24638888888889
2594,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000086_YFP_000.tif,Pos1,,0.136223698103,,0.27223173876,,0.319523624281,2017-09-02 03:28:51,64.33138888888888
2595,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000086_RFP_000.tif,Pos1,0.140570050251,,0.351520741219,,0.699892945345,,2017-09-02 03:28:51,64.33138888888888
2598,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000087_RFP_000.tif,Pos1,0.15944266130100002,,0.404744504844,,0.7609540177590001,,2017-09-02 03:33:57,64.41638888888889
2599,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000087_YFP_000.tif,Pos1,,0.139644162138,,0.27945687276799996,,0.333619952085,2017-09-02 03:33:58,64.41666666666667
2602,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000088_RFP_000.tif,Pos1,0.149925961024,,0.38022299117799996,,0.778041856522,,2017-09-02 03:39:04,64.50166666666667
2603,/home/jmp/data/20170829_circuit/Stereoscope/combo/d3 8pm - d4 10am/Pos1/img_000000088_YFP_000.tif,Pos1,,0.138717171581,,0.27676531208,,0.328204865024,2017-09-02 03:39:04,64.50166666666667
